ID,age,income,max_ant,months,score,zone,level,house_type,risk
230,31,3500,1,192,211,Capital,Tecnico,Propia,0
238,52,990.13,0,146,192,Capital,Tecnico,Propia,0
271,33,2683.55,0,193,209,Capital,Tecnico,Propia,0
287,30,2690.91,0,116,211,Capital,Tecnico,Propia,0
328,30,2208,21,164,211,Capital,Tecnico,Propia,0
333,30,4061,0,197,223,Capital,Tecnico,Propia,0
338,60,3200,19,184,230,Capital,Tecnico,Propia,0
348,38,1100,0,215,196,Capital,Tecnico,Propia,0
357,49,1010.42,0,120,199,Capital,Tecnico,Propia,0
443,63,30000,0,330,213,Capital,Tecnico,Propia,0
456,28,1893.27,29,176,199,Capital,Tecnico,Propia,0
459,32,4238.25,26,184,230,Capital,Tecnico,Propia,0
470,33,2700,0,207,211,Capital,Tecnico,Propia,0
476,46,2800,41,409,209,Capital,Tecnico,Propia,0
487,44,19100,92,210,233,Capital,Tecnico,Propia,0
497,52,1211.88,25,109,199,Capital,Tecnico,Propia,0
586,42,2400,47,179,216,Capital,Tecnico,Propia,0
606,50,4201.52,103,344,216,Capital,Tecnico,Propia,0
613,53,976,0,220,199,Capital,Tecnico,Propia,0
633,45,3170,94,259,235,Capital,Tecnico,Propia,0
693,27,2500,58,124,224,Capital,Tecnico,Propia,0
744,45,989.8,22,231,199,Capital,Tecnico,Propia,0
763,34,1384.57,25,202,220,Capital,Tecnico,Propia,0
813,30,1478.91,22,134,194,Capital,Tecnico,Propia,0
825,43,2500,24,182,216,Capital,Tecnico,Propia,0
835,55,1683,21,136,216,Capital,Tecnico,Propia,0
931,44,2700,59,296,214,Capital,Tecnico,Propia,0
945,33,4800,95,283,210,Capital,Tecnico,Propia,0
959,42,983.58,48,212,201,Capital,Tecnico,Propia,0
972,31,1900,0,250,202,Capital,Tecnico,Propia,0
979,32,1500,13,182,196,Capital,Tecnico,Propia,0
1011,53,2055.73,60,203,199,Capital,Tecnico,Propia,0
1081,65,20000,118,297,213,Capital,Tecnico,Propia,0
1083,31,6031,30,195,242,Capital,Tecnico,Propia,0
1193,54,900,0,486,199,Capital,Tecnico,Propia,0
1212,32,6031,42,195,230,Capital,Tecnico,Propia,0
1216,58,5060,0,522,230,Capital,Tecnico,Propia,0
1225,54,2615.25,86,202,216,Capital,Tecnico,Propia,0
1250,35,6800,93,139,213,Capital,Tecnico,Propia,0
1279,56,4000,9,480,228,Capital,Tecnico,Propia,0
1292,30,4500,72,149,211,Capital,Tecnico,Propia,0
1379,40,4000,78,342,242,Capital,Tecnico,Propia,0
1543,25,729.27,0,193,196,Capital,Tecnico,Propia,1
1589,33,2000,7,128,199,Capital,Tecnico,Propia,1
1594,25,803.48,0,146,175,Capital,Tecnico,Propia,1
1596,23,1211.32,0,131,168,Capital,Tecnico,Propia,1
1625,31,1773,0,198,205,Capital,Tecnico,Propia,1
1658,24,905.53,6,129,175,Capital,Tecnico,Propia,1
1730,45,2640,0,222,216,Capital,Tecnico,Propia,1
1740,46,9600,0,270,184,Capital,Tecnico,Propia,1
1751,66,2891,0,125,230,Capital,Tecnico,Propia,1
1781,52,2697.4,0,152,197,Capital,Tecnico,Propia,1
1796,24,900,0,125,175,Capital,Tecnico,Propia,1
1798,27,1200,0,174,216,Capital,Tecnico,Propia,1
1824,27,960,0,125,168,Capital,Tecnico,Propia,1
1839,34,6200,21,198,213,Capital,Tecnico,Propia,1
1880,40,1539.62,0,146,198,Capital,Tecnico,Propia,1
1885,51,2150,10,387,216,Capital,Tecnico,Propia,1
1888,32,9030,37,134,211,Capital,Tecnico,Propia,1
1900,21,804.18,9,115,175,Capital,Tecnico,Propia,1
1964,44,9000,6,140,216,Capital,Tecnico,Propia,1
1969,37,1655,11,144,201,Capital,Tecnico,Propia,1
1984,27,1449,0,182,190,Capital,Tecnico,Propia,1
2012,28,957.43,14,114,188,Capital,Tecnico,Propia,1
2019,21,915.77,0,134,175,Capital,Tecnico,Propia,1
2024,44,1108,0,176,198,Capital,Tecnico,Propia,1
2069,36,669.35,0,143,215,Capital,Tecnico,Propia,1
2082,38,2600.55,6,150,225,Capital,Tecnico,Propia,1
2097,40,1150,0,140,199,Capital,Tecnico,Propia,1
2112,40,2100,87,200,230,Capital,Tecnico,Propia,1
2223,23,752.87,0,153,175,Capital,Tecnico,Propia,1
2240,21,,0,118,175,Capital,Tecnico,Propia,1
2246,21,886.81,0,113,175,Capital,Tecnico,Propia,1
2270,29,1500,0,147,196,Capital,Tecnico,Propia,1
2281,26,1537.01,0,145,190,Capital,Tecnico,Propia,1
2294,22,899.6,0,124,175,Capital,Tecnico,Propia,1
2307,32,781.97,0,127,194,Capital,Tecnico,Propia,1
2328,71,2824.63,12,126,230,Capital,Tecnico,Propia,1
2329,24,900,0,116,188,Capital,Tecnico,Propia,1
2331,,901.51,0,116,168,Capital,Tecnico,Propia,1
2351,48,2300,12,142,214,Capital,Tecnico,Propia,1
2361,24,876.43,11,126,194,Capital,Tecnico,Propia,1
2373,46,9300,80,181,208,Capital,Tecnico,Propia,1
2388,52,1301.65,0,134,192,Capital,Tecnico,Propia,1
2399,21,654.45,6,120,175,Capital,Tecnico,Propia,1
2439,21,1233.13,0,145,175,Capital,Tecnico,Propia,1
2466,41,2073.76,0,127,216,Capital,Tecnico,Propia,1
2476,33,674.95,0,122,215,Capital,Tecnico,Propia,1
2477,23,1133.52,0,125,168,Capital,Tecnico,Propia,1
2479,44,1500,0,193,206,Capital,Tecnico,Propia,1
2547,33,700,0,121,208,Capital,Tecnico,Propia,1
2578,55,2307,0,498,230,Capital,Tecnico,Propia,1
2579,25,623.78,0,148,200,Capital,Tecnico,Propia,1
2602,34,1800,0,128,201,Capital,Tecnico,Propia,1
2603,39,1400,0,162,191,Capital,Tecnico,Propia,1
2615,27,995.42,12,124,188,Capital,Tecnico,Propia,1
2616,23,1094.69,28,,175,Capital,Tecnico,Propia,1
2634,23,1510.49,0,127,194,Capital,Tecnico,Propia,1
2637,24,1268.28,20,160,175,Capital,Tecnico,Propia,1
2638,37,700,21,162,189,Capital,Tecnico,Propia,1
2642,37,689.37,0,164,196,Capital,Tecnico,Propia,1
2654,23,932.46,0,130,175,Capital,Tecnico,Propia,1
2657,25,1400,63,169,190,Capital,Tecnico,Propia,1
2690,40,2900,64,217,177,Capital,Tecnico,Propia,1
2694,24,667.63,5,120,188,Capital,Tecnico,Propia,1
2699,46,2100,0,210,194,Capital,Tecnico,Propia,1
2701,32,1607.35,11,194,218,Capital,Tecnico,Propia,1
2702,47,1600,0,145,202,Capital,Tecnico,Propia,1
2744,49,1000,18,175,189,Capital,Tecnico,Propia,1
2748,25,2200,12,201,205,Capital,Tecnico,Propia,1
2757,48,3500,0,177,194,Capital,Tecnico,Propia,1
2760,34,2000,0,354,192,Capital,Tecnico,Propia,1
2772,38,981.74,0,126,208,Capital,Tecnico,Propia,1
2774,26,937.85,0,118,188,Capital,Tecnico,Propia,1
2776,37,2840,12,111,213,Capital,Tecnico,Propia,1
2792,,1381.97,0,177,178,Capital,Tecnico,Propia,1
2794,29,1200,10,142,194,Capital,Tecnico,Propia,1
2795,27,902.42,10,185,188,Capital,Tecnico,Propia,1
2796,29,1229.49,9,140,194,Capital,Tecnico,Propia,1
2800,25,1200,0,142,207,Capital,Tecnico,Propia,1
2818,49,2029.52,0,116,216,Capital,Tecnico,Propia,1
2837,44,1001.75,0,172,199,Capital,Tecnico,Propia,1
2872,45,2500,0,118,216,Capital,Tecnico,Propia,1
2873,58,10000,71,210,210,Capital,Tecnico,Propia,1
2879,26,1284.86,0,139,190,Capital,Tecnico,Propia,1
2889,45,4998.44,12,187,176,Capital,Tecnico,Propia,1
2911,55,1440.67,13,120,215,Capital,Tecnico,Propia,1
2913,31,1580,0,141,196,Capital,Tecnico,Propia,1
2921,29,1400.99,0,153,194,Capital,Tecnico,Propia,1
2940,47,897.24,0,147,199,Capital,Tecnico,Propia,1
2958,31,2000,10,257,204,Capital,Tecnico,Propia,1
2970,26,628.84,0,130,188,Capital,Tecnico,Propia,1
3005,40,741.82,0,117,211,Capital,Tecnico,Propia,1
3018,26,933.27,0,,181,Capital,Tecnico,Propia,1
3020,22,1350,8,130,194,Capital,Tecnico,Propia,1
3021,27,2171,43,117,205,Capital,Tecnico,Propia,1
3022,27,2171,43,117,205,Capital,Tecnico,Propia,1
3036,29,2282.95,0,166,200,Capital,Tecnico,Propia,1
3049,34,1312.91,0,210,198,Capital,Tecnico,Propia,1
3069,26,1205.58,9,123,188,Capital,Tecnico,Propia,1
3074,31,4342,20,184,230,Capital,Tecnico,Propia,1
3084,43,2050,41,145,204,Capital,Tecnico,Propia,1
3087,36,978,14,154,198,Capital,Tecnico,Propia,1
3108,40,1200,13,146,199,Capital,Tecnico,Propia,1
3116,25,960.32,0,155,188,Capital,Tecnico,Propia,1
3119,40,2325,0,132,206,Capital,Tecnico,Propia,1
3180,50,620.13,13,118,199,Capital,Tecnico,Propia,1
3185,27,932.66,6,114,194,Capital,Tecnico,Propia,1
3211,64,3000,0,294,228,Capital,Tecnico,Propia,1
3215,51,4500,98,238,216,Capital,Tecnico,Propia,1
3219,40,2081.97,26,144,216,Capital,Tecnico,Propia,1
3228,33,870.07,39,144,194,Capital,Tecnico,Propia,1
3249,28,548.65,0,134,194,Capital,Tecnico,Propia,1
3254,37,2000,8,262,199,Capital,Tecnico,Propia,1
3273,29,2311.8,23,203,223,Capital,Tecnico,Propia,1
3295,45,2875,21,159,216,Capital,Tecnico,Propia,1
3327,52,2500,0,182,216,Capital,Tecnico,Propia,1
3336,38,1934.28,0,229,201,Capital,Tecnico,Propia,1
3349,51,2096.2,20,131,204,Capital,Tecnico,Propia,1
3355,39,948.33,12,132,199,Capital,Tecnico,Propia,1
3375,42,1500,0,252,201,Capital,Tecnico,Propia,1
3398,34,3500,12,231,231,Capital,Tecnico,Propia,1
3404,26,1228.38,14,173,190,Capital,Tecnico,Propia,1
3408,21,1128.34,0,137,173,Capital,Tecnico,Propia,1
3415,32,905.56,28,156,187,Capital,Tecnico,Propia,1
3423,31,741.65,15,181,211,Capital,Tecnico,Propia,1
3427,30,932.59,12,131,194,Capital,Tecnico,Propia,1
3429,31,966,43,166,194,Capital,Tecnico,Propia,1
3432,46,4350,3,168,216,Capital,Tecnico,Propia,1
3452,45,988.81,0,149,197,Capital,Tecnico,Propia,1
3454,41,3223,62,257,216,Capital,Tecnico,Propia,1
3469,23,1100,0,134,168,Capital,Tecnico,Propia,1
3475,36,1000,0,133,196,Capital,Tecnico,Propia,1
3491,31,1500,0,217,207,Capital,Tecnico,Propia,1
3496,38,6095,48,146,213,Capital,Tecnico,Propia,1
3524,36,1228.92,7,144,196,Capital,Tecnico,Propia,1
3561,38,981.69,24,159,196,Capital,Tecnico,Propia,1
3564,41,2850,0,226,209,Capital,Tecnico,Propia,1
3626,25,1193.15,4,143,188,Capital,Tecnico,Propia,1
3632,31,799.77,6,116,213,Capital,Tecnico,Propia,1
3638,29,784,9,128,194,Capital,Tecnico,Propia,1
3639,29,1012.86,0,186,213,Capital,Tecnico,Propia,1
3649,28,1200,15,210,194,Capital,Tecnico,Propia,1
3652,28,1400,13,129,196,Capital,Tecnico,Propia,1
3678,40,2500,0,234,184,Capital,Tecnico,Propia,1
3712,27,1100,26,176,188,Capital,Tecnico,Propia,1
3733,27,1300,16,210,207,Capital,Tecnico,Propia,1
3740,48,1731.76,9,138,199,Capital,Tecnico,Propia,1
3746,36,30000,19,201,213,Capital,Tecnico,Propia,1
3763,43,1974.39,7,122,194,Capital,Tecnico,Propia,1
3767,49,1540,30,234,209,Capital,Tecnico,Propia,1
3772,38,2400,12,131,213,Capital,Tecnico,Propia,1
3785,30,1650,0,183,199,Capital,Tecnico,Propia,1
3801,46,1100,105,155,216,Capital,Tecnico,Propia,1
3836,23,1201.6,0,116,175,Capital,Tecnico,Propia,1
3851,29,855.53,13,122,218,Capital,Tecnico,Propia,1
3855,31,1198.03,31,193,194,Capital,Tecnico,Propia,1
3861,32,843,0,138,194,Capital,Tecnico,Propia,1
3878,41,5412,5,284,194,Capital,Tecnico,Propia,1
3904,38,1769.94,0,219,201,Capital,Tecnico,Propia,1
3941,28,1283.17,0,210,196,Capital,Tecnico,Propia,1
3942,36,1610.96,0,210,196,Capital,Tecnico,Propia,1
3949,60,4715.77,3,566,219,Capital,Tecnico,Propia,1
3975,33,1279.21,0,181,201,Capital,Tecnico,Propia,1
3988,38,20401,79,210,185,Capital,Tecnico,Propia,1
4002,21,1112.56,13,112,175,Capital,Tecnico,Propia,1
4022,41,816.74,15,231,199,Capital,Tecnico,Propia,1
4023,36,925.71,39,154,196,Capital,Tecnico,Propia,1
4031,31,3123.76,0,236,194,Capital,Tecnico,Propia,1
4040,52,2480,0,496,212,Capital,Tecnico,Propia,1
4048,42,1700,0,132,197,Capital,Tecnico,Propia,1
4055,27,5100,34,129,222,Capital,Tecnico,Propia,1
4061,46,30000,104,296,230,Capital,Tecnico,Propia,1
4090,44,1536.25,0,275,199,Capital,Tecnico,Propia,1
4123,49,23000,100,281,204,Capital,Tecnico,Propia,1
4124,46,6600,87,182,235,Capital,Tecnico,Propia,1
4135,44,16450,84,140,230,Capital,Tecnico,Propia,1
4168,37,5200,82,200,213,Capital,Tecnico,Propia,1
4193,27,2050,33,164,193,Capital,Tecnico,Propia,1
4263,34,3000,23,207,213,Capital,Tecnico,Propia,1
4275,59,2080,9,128,218,Capital,Tecnico,Propia,1
4280,42,2160.5,32,137,216,Capital,Tecnico,Propia,1
4281,42,2160.5,32,137,216,Capital,Tecnico,Propia,1
4344,26,1050,21,147,207,Capital,Tecnico,Propia,1
4368,45,21450,98,133,233,Capital,Tecnico,Propia,1
4421,30,1381,24,184,194,Capital,Tecnico,Propia,1
4442,26,887.72,24,136,188,Capital,Tecnico,Propia,1
4457,34,3725.46,0,157,201,Capital,Tecnico,Propia,1
4512,44,1600,0,248,204,Capital,Tecnico,Propia,1
4516,58,800,20,178,213,Capital,Tecnico,Propia,1
4524,32,2099.28,0,134,211,Capital,Tecnico,Propia,1
4600,30,2398.78,38,165,194,Capital,Tecnico,Propia,1
4650,49,2238.57,46,263,204,Capital,Tecnico,Propia,1
4712,30,2000,37,197,192,Capital,Tecnico,Propia,1
4714,39,1332.54,16,263,204,Capital,Tecnico,Propia,1
4843,57,5300,90,510,228,Capital,Tecnico,Propia,1
4867,48,1400,0,242,201,Capital,Tecnico,Propia,1
4868,48,1400,0,242,201,Capital,Tecnico,Propia,1
4873,55,1400,0,458,215,Capital,Tecnico,Propia,1
4931,43,1412.93,33,334,199,Capital,Tecnico,Propia,1
4948,49,3387.45,50,426,181,Capital,Tecnico,Propia,1
4955,57,2900,0,399,230,Capital,Tecnico,Propia,1
4990,48,15000,42,211,216,Capital,Tecnico,Propia,1
4991,48,15000,42,211,216,Capital,Tecnico,Propia,1
4994,64,15000,85,164,155,Capital,Tecnico,Propia,1
4995,64,15000,85,164,155,Capital,Tecnico,Propia,1
89,56,2690,0,220,228,Centro,Tecnico,Propia,0
274,29,974.73,10,120,194,Centro,Tecnico,Propia,0
293,43,2278.74,11,159,204,Centro,Tecnico,Propia,0
341,29,2300,16,124,211,Centro,Tecnico,Propia,0
519,51,1686.55,0,277,204,Centro,Tecnico,Propia,0
580,59,2400,51,195,207,Centro,Tecnico,Propia,0
895,31,2561.54,27,153,211,Centro,Tecnico,Propia,0
926,65,3000,97,278,230,Centro,Tecnico,Propia,0
1099,48,4206.58,0,361,216,Centro,Tecnico,Propia,0
1240,52,2330.65,48,131,216,Centro,Tecnico,Propia,0
1352,38,5442.5,0,333,206,Centro,Tecnico,Propia,0
2061,24,960.6,0,123,175,Centro,Tecnico,Propia,1
2263,40,3486.7,5,130,216,Centro,Tecnico,Propia,1
2609,33,1105.43,0,118,187,Centro,Tecnico,Propia,1
2632,22,1165.71,1,111,194,Centro,Tecnico,Propia,1
2724,25,1720.24,0,129,177,Centro,Tecnico,Propia,1
2880,30,1420,0,167,194,Centro,Tecnico,Propia,1
2930,25,924.47,0,155,188,Centro,Tecnico,Propia,1
2995,52,2000,0,329,158,Centro,Tecnico,Propia,1
3090,25,1404.18,0,122,188,Centro,Tecnico,Propia,1
3117,40,2057.53,0,144,213,Centro,Tecnico,Propia,1
3230,48,2038.83,0,220,204,Centro,Tecnico,Propia,1
3335,31,2086.93,0,143,199,Centro,Tecnico,Propia,1
3345,40,1145.77,11,131,196,Centro,Tecnico,Propia,1
3392,31,3650,32,196,183,Centro,Tecnico,Propia,1
3393,31,3650,32,196,183,Centro,Tecnico,Propia,1
3407,34,1634,0,118,194,Centro,Tecnico,Propia,1
3499,40,1890.11,0,134,201,Centro,Tecnico,Propia,1
3523,51,1100,0,174,199,Centro,Tecnico,Propia,1
3751,28,1047.29,9,162,194,Centro,Tecnico,Propia,1
3965,28,971.77,0,156,194,Centro,Tecnico,Propia,1
4005,40,2570.49,13,130,201,Centro,Tecnico,Propia,1
4076,38,1567.85,9,161,198,Centro,Tecnico,Propia,1
4130,34,1016.17,13,135,194,Centro,Tecnico,Propia,1
4225,30,1046.14,0,162,192,Centro,Tecnico,Propia,1
4231,33,1988.51,55,199,198,Centro,Tecnico,Propia,1
4335,29,2161.78,0,138,189,Centro,Tecnico,Propia,1
4413,28,2300,0,162,211,Centro,Tecnico,Propia,1
48,37,1700,0,114,194,Norte,Tecnico,Propia,0
62,32,5000,0,222,162,Norte,Tecnico,Propia,0
168,32,1980,0,206,,Norte,Tecnico,Propia,0
178,41,1200,0,151,199,Norte,Tecnico,Propia,0
331,35,1400,0,234,191,Norte,Tecnico,Propia,0
339,40,1500,0,165,194,Norte,Tecnico,Propia,0
368,29,1800,0,196,199,Norte,Tecnico,Propia,0
404,36,2120,0,225,213,Norte,Tecnico,Propia,0
429,34,1391.4,43,266,198,Norte,Tecnico,Propia,0
472,34,1550,0,126,191,Norte,Tecnico,Propia,0
536,64,1090.63,0,210,229,Norte,Tecnico,Propia,0
541,29,2920,0,124,211,Norte,Tecnico,Propia,0
593,30,1036.9,18,129,213,Norte,Tecnico,Propia,0
620,40,2100,27,253,213,Norte,Tecnico,Propia,0
719,32,760.56,0,201,194,Norte,Tecnico,Propia,0
873,33,1507.76,50,256,196,Norte,Tecnico,Propia,0
990,38,1329.74,25,170,196,Norte,Tecnico,Propia,0
994,57,5700,72,444,230,Norte,Tecnico,Propia,0
1342,44,3350,70,233,235,Norte,Tecnico,Propia,0
1483,34,15600,121,227,232,Norte,Tecnico,Propia,0
1534,43,1600,0,122,204,Norte,Tecnico,Propia,1
1642,27,764.81,0,129,188,Norte,Tecnico,Propia,1
1732,32,30000,34,133,191,Norte,Tecnico,Propia,1
1746,34,1047.77,0,122,189,Norte,Tecnico,Propia,1
1857,39,2046,5,165,197,Norte,Tecnico,Propia,1
1898,52,2800,0,152,216,Norte,Tecnico,Propia,1
1960,26,960.84,0,136,188,Norte,Tecnico,Propia,1
2014,48,1700,97,294,204,Norte,Tecnico,Propia,1
2031,43,1946.99,0,131,204,Norte,Tecnico,Propia,1
2081,25,3390,9,150,205,Norte,Tecnico,Propia,1
2210,59,1750,10,187,218,Norte,Tecnico,Propia,1
2228,26,3150,6,182,190,Norte,Tecnico,Propia,1
2269,35,9072,0,184,210,Norte,Tecnico,Propia,1
2289,39,707.62,0,131,215,Norte,Tecnico,Propia,1
2345,49,1041,0,150,218,Norte,Tecnico,Propia,1
2406,39,2200,0,134,194,Norte,Tecnico,Propia,1
2419,36,1300,11,179,196,Norte,Tecnico,Propia,1
2436,48,1800,0,136,204,Norte,Tecnico,Propia,1
2473,54,1500,0,122,215,Norte,Tecnico,Propia,1
2531,46,1600,0,194,194,Norte,Tecnico,Propia,1
2545,49,2900,14,182,216,Norte,Tecnico,Propia,1
2586,34,1224.18,0,144,201,Norte,Tecnico,Propia,1
2683,36,10604,0,156,193,Norte,Tecnico,Propia,1
2720,29,2100,28,210,211,Norte,Tecnico,Propia,1
2798,39,2800,0,155,213,Norte,Tecnico,Propia,1
2849,48,1600,0,192,207,Norte,Tecnico,Propia,1
2966,30,637.45,0,127,206,Norte,Tecnico,Propia,1
2979,21,1100,0,133,168,Norte,Tecnico,Propia,1
3011,39,2300,0,223,213,Norte,Tecnico,Propia,1
3028,43,3563.68,0,137,216,Norte,Tecnico,Propia,1
3097,43,2800,10,155,216,Norte,Tecnico,Propia,1
3098,42,3000,25,140,216,Norte,Tecnico,Propia,1
3156,53,3000,49,234,216,Norte,Tecnico,Propia,1
3157,53,3000,49,234,216,Norte,Tecnico,Propia,1
3174,30,3000,44,182,211,Norte,Tecnico,Propia,1
3203,39,1008.26,22,152,196,Norte,Tecnico,Propia,1
3288,36,1500,0,146,191,Norte,Tecnico,Propia,1
3289,31,4250,19,131,211,Norte,Tecnico,Propia,1
3302,41,1300,0,190,197,Norte,Tecnico,Propia,1
3367,31,766.13,0,202,194,Norte,Tecnico,Propia,1
3377,35,1806,0,186,201,Norte,Tecnico,Propia,1
3391,24,1000,0,149,175,Norte,Tecnico,Propia,1
3395,31,804.41,20,133,194,Norte,Tecnico,Propia,1
3441,33,1170.31,0,120,194,Norte,Tecnico,Propia,1
3446,55,1000,17,105,213,Norte,Tecnico,Propia,1
3461,53,2200,7,494,216,Norte,Tecnico,Propia,1
3471,51,5500,0,162,216,Norte,Tecnico,Propia,1
3486,27,2800,0,150,205,Norte,Tecnico,Propia,1
3542,46,4000,0,233,207,Norte,Tecnico,Propia,1
3577,36,1800,0,182,201,Norte,Tecnico,Propia,1
3588,32,2200,0,133,211,Norte,Tecnico,Propia,1
3589,32,2200,0,133,211,Norte,Tecnico,Propia,1
3630,50,2247,11,127,216,Norte,Tecnico,Propia,1
3635,32,3004.75,0,140,211,Norte,Tecnico,Propia,1
3701,48,1250,0,242,199,Norte,Tecnico,Propia,1
3720,48,700,0,177,199,Norte,Tecnico,Propia,1
3724,48,5000,80,294,146,Norte,Tecnico,Propia,1
3744,32,4000,0,144,216,Norte,Tecnico,Propia,1
3752,33,1434.96,27,160,194,Norte,Tecnico,Propia,1
3755,49,915.83,0,147,199,Norte,Tecnico,Propia,1
3765,28,2314.04,8,143,189,Norte,Tecnico,Propia,1
3794,46,910.09,43,222,199,Norte,Tecnico,Propia,1
3889,45,1333.85,0,174,204,Norte,Tecnico,Propia,1
3916,52,1250,0,534,199,Norte,Tecnico,Propia,1
3955,41,3993.34,55,174,216,Norte,Tecnico,Propia,1
3992,33,2153.91,52,171,201,Norte,Tecnico,Propia,1
4021,32,805.84,6,199,194,Norte,Tecnico,Propia,1
4044,28,1600,17,129,193,Norte,Tecnico,Propia,1
4087,64,2100,25,282,230,Norte,Tecnico,Propia,1
4312,34,696.07,0,258,196,Norte,Tecnico,Propia,1
4405,37,2004.44,0,128,201,Norte,Tecnico,Propia,1
4411,42,2100,48,198,215,Norte,Tecnico,Propia,1
4475,49,15000,7,148,196,Norte,Tecnico,Propia,1
4558,31,2300,0,202,211,Norte,Tecnico,Propia,1
4579,44,754.79,0,360,199,Norte,Tecnico,Propia,1
4649,53,3880,64,474,176,Norte,Tecnico,Propia,1
4670,29,2121,37,206,204,Norte,Tecnico,Propia,1
4717,34,1351.99,24,140,196,Norte,Tecnico,Propia,1
4840,40,640.63,0,234,196,Norte,Tecnico,Propia,1
219,52,2974.96,0,178,199,Oriente,Tecnico,Propia,0
410,32,2721.47,45,181,211,Oriente,Tecnico,Propia,0
453,43,1288.39,24,127,201,Oriente,Tecnico,Propia,0
1575,22,872.43,0,122,194,Oriente,Tecnico,Propia,1
1613,34,3651,16,163,231,Oriente,Tecnico,Propia,1
1623,29,1800,0,147,199,Oriente,Tecnico,Propia,1
1655,48,707.71,25,131,192,Oriente,Tecnico,Propia,1
1729,46,750,0,156,192,Oriente,Tecnico,Propia,1
1821,46,30000,35,213,216,Oriente,Tecnico,Propia,1
1835,42,790.46,26,167,199,Oriente,Tecnico,Propia,1
1872,33,2003.13,0,117,211,Oriente,Tecnico,Propia,1
1874,27,617.53,13,131,188,Oriente,Tecnico,Propia,1
1923,24,2200,0,127,192,Oriente,Tecnico,Propia,1
2001,24,641.77,18,133,175,Oriente,Tecnico,Propia,1
2078,41,1121.95,0,122,194,Oriente,Tecnico,Propia,1
2096,34,1800,0,137,194,Oriente,Tecnico,Propia,1
2127,59,810.49,0,136,213,Oriente,Tecnico,Propia,1
2300,25,966.06,0,133,188,Oriente,Tecnico,Propia,1
2362,43,1239.3,0,129,201,Oriente,Tecnico,Propia,1
2383,27,2052.82,0,126,193,Oriente,Tecnico,Propia,1
2457,35,2350,0,138,206,Oriente,Tecnico,Propia,1
2480,30,2600,62,193,204,Oriente,Tecnico,Propia,1
2620,43,1800,0,161,204,Oriente,Tecnico,Propia,1
2691,49,5556.01,0,120,216,Oriente,Tecnico,Propia,1
2746,36,769.67,0,165,196,Oriente,Tecnico,Propia,1
2868,35,2433.87,21,182,206,Oriente,Tecnico,Propia,1
2896,29,1100,0,138,187,Oriente,Tecnico,Propia,1
2898,31,733.1,42,162,213,Oriente,Tecnico,Propia,1
2912,35,1101.31,0,198,196,Oriente,Tecnico,Propia,1
2918,27,820.61,0,128,188,Oriente,Tecnico,Propia,1
2959,43,1562.55,9,138,197,Oriente,Tecnico,Propia,1
2984,40,1433.08,0,133,201,Oriente,Tecnico,Propia,1
